case_id,customer_message,support_conversation,final_support_response,num_turns,num_customer_turns,num_support_turns,evidence_status
apple_103184,The recent IOS update has slowed my 6S down to a crawl. I am seriously reconsidering my commitment to @115858.,"CUSTOMER: The recent IOS update has slowed my 6S down to a crawl. I am seriously reconsidering my commitment to @115858.
SUPPORT: @138700 We want you to be able to use your iPhone with no issues. Are you noticing it running slow when using specific apps? Let us know in DM. https://t.co/GDrqU22YpT",@138700 We want you to be able to use your iPhone with no issues. Are you noticing it running slow when using specific apps? Let us know in DM. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_103186,"@115858  thanks for making my phone backup fucking useless, cant download it back onto my phone because of a shitty ''two-factior verification' with my fucking old number, load a shite","CUSTOMER: @115858  thanks for making my phone backup fucking useless, cant download it back onto my phone because of a shitty ''two-factior verification' with my fucking old number, load a shite
SUPPORT: @138701 We know how important being able to restore from a backup is. DM us a bit more details on what’s happening when you try to restore it, and we’ll work towards a resolution together. https://t.co/GDrqU22YpT","@138701 We know how important being able to restore from a backup is. DM us a bit more details on what’s happening when you try to restore it, and we’ll work towards a resolution together. https://t.co/GDrqU22YpT",2,1,1,SUPPORT_RESPONSE_PRESENT
apple_103193,@AppleSupport Pilimi günde 3 kez şarj etmem gerekiyor. Ve bundan bıktım ..,"CUSTOMER: @AppleSupport Pilimi günde 3 kez şarj etmem gerekiyor. Ve bundan bıktım ..
SUPPORT: @138702 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
CUSTOMER: @AppleSupport @AppleSupport I need to charge the battery 3 times a day. And I'm sick of it.
SUPPORT: @138702 Let's try following this article for Maximizing Battery Life, and let us know if it helps: https://t.co/TpjqFp3jxD
CUSTOMER: @AppleSupport this happened after the update
SUPPORT: @138702 We know how important it is to get the best performance from your battery and understand this happened after updating. We'd like to discuss some additional recommendations. Please DM us with the country where you're located to continue. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport I know these. iphone 6+. I started having problems after installing iOS 11 when everything was normal. and now I'm going back too! Did you understand me?
SUPPORT: @138702 We'd like to get clarification and work on a solution for your iPhone's performance. Please use the link below to DM us with the country where you're located. https://t.co/GDrqU22YpT",@138702 We'd like to get clarification and work on a solution for your iPhone's performance. Please use the link below to DM us with the country where you're located. https://t.co/GDrqU22YpT,8,4,4,SUPPORT_RESPONSE_PRESENT
apple_103197,@AppleSupport what’s going on with this latest update? Whenever I type the “it” it autocorrects to “I.T” unless I press the actual word it. Wtf is going on?,"CUSTOMER: @AppleSupport what’s going on with this latest update? Whenever I type the “it” it autocorrects to “I.T” unless I press the actual word it. Wtf is going on?
SUPPORT: @138703 We'd be happy to look into this with you. Can you provide us which iOS version you're using? This can be located in Settings &gt; General &gt; About &gt; Version.
CUSTOMER: @AppleSupport 11.2
SUPPORT: @138703 Just to be sure are you on iOS 11.1.2 or iOS beta 11.2? Let us know in DM here: https://t.co/GDrqU22YpT",@138703 Just to be sure are you on iOS 11.1.2 or iOS beta 11.2? Let us know in DM here: https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_103200,@AppleSupport  dont understand why i just called you to have my phone not working stilll.... thanks so much,"CUSTOMER: @AppleSupport  dont understand why i just called you to have my phone not working stilll.... thanks so much
SUPPORT: @138704 Send us a DM. Let us know more details on the issue. We'll do our best to help. https://t.co/GDrqU22YpT",@138704 Send us a DM. Let us know more details on the issue. We'll do our best to help. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_103205,The new update to my #iMac messed up my play/pause button. It no longer controls Spotify but the videos on my facebook timeline and inside safari. @AppleSupport How do I fix this?,"CUSTOMER: The new update to my #iMac messed up my play/pause button. It no longer controls Spotify but the videos on my facebook timeline and inside safari. @AppleSupport How do I fix this?
SUPPORT: @138705 We can assist you. Does this take place with any other apps such as iTunes?
CUSTOMER: @AppleSupport I tried to recreate the issue with iTunes open and was unable to reproduce the effect. Thank you for your reply.
CUSTOMER: @AppleSupport I was just able to recreate the issue while using safari and iTunes. Watching a video on facebook and toggling the volume on and off makes the play/pause button become dedicated to the media in the browser.
SUPPORT: @138705 Got it, thank you. If it still occurs in Safari, please send us a DM. We'd like to continue working on this with you. https://t.co/GDrqU22YpT","@138705 Got it, thank you. If it still occurs in Safari, please send us a DM. We'd like to continue working on this with you. https://t.co/GDrqU22YpT",5,3,2,SUPPORT_RESPONSE_PRESENT
apple_103207,Yo @115858 you can make my phone not send/receive texts all you want I’m not buying your overpriced piece of glass #CanYouHearMeNow,"CUSTOMER: Yo @115858 you can make my phone not send/receive texts all you want I’m not buying your overpriced piece of glass #CanYouHearMeNow
SUPPORT: @138706 Hi. We'd like to help. This article can help resolve most issues with sending and receiving messages on your iPhone: https://t.co/2hgNQH8Vvq Let us know if this helps.",@138706 Hi. We'd like to help. This article can help resolve most issues with sending and receiving messages on your iPhone: https://t.co/2hgNQH8Vvq Let us know if this helps.,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_103210,OMFG @115858 this is my 3rd pair of fkn headphones that have crapped out on me.,"CUSTOMER: OMFG @115858 this is my 3rd pair of fkn headphones that have crapped out on me.
SUPPORT: @138707 Hi, we appreciate you reaching out to us to resolve this issue. We would like to gather a little more information before we continue. First, are they Apple or Beats headphones?
CUSTOMER: @AppleSupport apple. ones you get when you get a new phone.
SUPPORT: @138707 Got it, thanks. So we're sure to be on the same page is there no sound at all or is there an issue with the sound quality? Also, does it happen when connected to any device?
CUSTOMER: @AppleSupport no sound in the right earphone and yes.
SUPPORT: @138707 Alright, we'd like to take a look at your options. Let us know when and where this set was purchased in a DM and we'll continue. https://t.co/GDrqU22YpT","@138707 Alright, we'd like to take a look at your options. Let us know when and where this set was purchased in a DM and we'll continue. https://t.co/GDrqU22YpT",6,3,3,SUPPORT_RESPONSE_PRESENT
apple_103215,"@116333 Please help me, apple call centre in India unable to support","CUSTOMER: @116333 Please help me, apple call centre in India unable to support
SUPPORT: @138708 We're happy to assist you. Is this related to the Face ID issue you recently had? DM us with more information and we'll go from there. https://t.co/GDrqU22YpT",@138708 We're happy to assist you. Is this related to the Face ID issue you recently had? DM us with more information and we'll go from there. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1032152,Imagine if I didn’t put my phone in saving battery mode JUST IMAGINE. And that doesn’t even fucking help. Fuck y’all @115858,"CUSTOMER: Imagine if I didn’t put my phone in saving battery mode JUST IMAGINE. And that doesn’t even fucking help. Fuck y’all @115858
SUPPORT: @364229 We'd be happy to help out with your battery. DM us the version of iOS you're using to get started. https://t.co/GDrqU22YpT",@364229 We'd be happy to help out with your battery. DM us the version of iOS you're using to get started. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1032154,@AppleSupport where can I send spam emails imitating ?,"CUSTOMER: @AppleSupport where can I send spam emails imitating ?
SUPPORT: @329911 This article will show you how to forward phishing emails and other suspicious messages: https://t.co/LNMCdqt6fD",@329911 This article will show you how to forward phishing emails and other suspicious messages: https://t.co/LNMCdqt6fD,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1032177,Can anyone explain why I have apparently used 11.78 GB out of 15 GB and still have Zero KB of storage... @115858 @AppleSupport,"CUSTOMER: Can anyone explain why I have apparently used 11.78 GB out of 15 GB and still have Zero KB of storage... @115858 @AppleSupport
SUPPORT: @364235 Let's see what we can do. Which device are you using? Reply in DM to get started. https://t.co/GDrqU22YpT",@364235 Let's see what we can do. Which device are you using? Reply in DM to get started. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1032179,@116333 what do you have for mick in your iphone people hear me bad when i speak in line iphone 8 plus it was so since first day,"CUSTOMER: @116333 what do you have for mick in your iphone people hear me bad when i speak in line iphone 8 plus it was so since first day
SUPPORT: @364236 We'd like to help with your new iPhone! Send us a DM and we'll begin: https://t.co/GDrqU22YpT",@364236 We'd like to help with your new iPhone! Send us a DM and we'll begin: https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_103218,Yo @AppleSupport my iPhone just went from 100% to 20% in an hour. https://t.co/MxQ3zvOQXc,"CUSTOMER: Yo @AppleSupport my iPhone just went from 100% to 20% in an hour. https://t.co/MxQ3zvOQXc
SUPPORT: @138709 Battery life is important, and we can help. To start, tell us the iOS version your iPhone is running, and we’ll take it from there.
CUSTOMER: @AppleSupport iOS 11.1.2 - it’s up to date
SUPPORT: @138709 OK, thanks. So that we can look into this further, use the link below to DM us, and we’ll  take it from there. https://t.co/GDrqU22YpT","@138709 OK, thanks. So that we can look into this further, use the link below to DM us, and we’ll  take it from there. https://t.co/GDrqU22YpT",4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1032185,@AppleSupport why does my @Delta app not update when a new version is at the App Store? On a delay? #autocheckin #flydelta,"CUSTOMER: @AppleSupport why does my @Delta app not update when a new version is at the App Store? On a delay? #autocheckin #flydelta
SUPPORT: @364239 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT",@364239 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1032187,@AppleSupport Adding - background app refresh is off &amp; I appear to have done all the “fixes” in articles... Still an issue.  #iOS11 #battery https://t.co/yF5RUvws7v,"CUSTOMER: @AppleSupport Adding - background app refresh is off &amp; I appear to have done all the “fixes” in articles... Still an issue.  #iOS11 #battery https://t.co/yF5RUvws7v
SUPPORT: @364240 We'd like to see how we can help with your battery. DM us and we'll get started. https://t.co/GDrqU22YpT",@364240 We'd like to see how we can help with your battery. DM us and we'll get started. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1032202,"@AppleSupport My iPhone just froze, wouldn’t let me answer the phone, press buttons or anything. I had to force shutdown! iPhone is new.","CUSTOMER: @AppleSupport My iPhone just froze, wouldn’t let me answer the phone, press buttons or anything. I had to force shutdown! iPhone is new.
SUPPORT: @364242 We're here for you!  Has this occurred before or is this the first time?",@364242 We're here for you!  Has this occurred before or is this the first time?,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_103221,I WANT Y’ALL TO EXPLAIN TO ME WHY MY 8 PLUS BATTERY IS GARBAGE. I’VE BEEN ON IT FOR LIKE AN HOUR AND IT’S AT 74%. IT GOES DOWN LIKE 5 PERCENT WHEN I LISTEN TO ONE FUCKING SONG. @AppleSupport,"CUSTOMER: I WANT Y’ALL TO EXPLAIN TO ME WHY MY 8 PLUS BATTERY IS GARBAGE. I’VE BEEN ON IT FOR LIKE AN HOUR AND IT’S AT 74%. IT GOES DOWN LIKE 5 PERCENT WHEN I LISTEN TO ONE FUCKING SONG. @AppleSupport
SUPPORT: @138710 We're happy to look into what's happening with your iPhone battery performance. We know how important it is to have your iPhone battery performing at its best. Send us a DM letting us know if you see the message outlined in this article: https://t.co/KyywFa9iZ3 https://t.co/GDrqU22YpT",@138710 We're happy to look into what's happening with your iPhone battery performance. We know how important it is to have your iPhone battery performing at its best. Send us a DM letting us know if you see the message outlined in this article: https://t.co/KyywFa9iZ3 https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
